"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","EV SHOTS","EV SH%","PP SHOTS","PP SH%","SHOTS","SH%","SHOTS/GP","TG","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"QMJHL","Kelly Klima","37735/kelly-klima","F","2017","DY+2","66","0.3939","0.1667","0.5606","13","13","3","26","8","3","8","11","113","11.50","48","16.67","165","13.33","2.50","22","49","0.7424","70.27","56.76","","","","","","","1997-06-05","20.28","20.57","MON/CHI","5'10","R","2015","","","","pick224.com/images/37735_kelly-klima2017.png"
"OHL","Ryan Valentini","37938/ryan-valentini","F","2017","DY+2","66","0.4091","0.1515","0.5606","12","15","6","27","6","4","6","10","149","8.05","32","18.75","181","9.94","2.74","18","49","0.7424","72.97","48.65","","","","","","","1997-07-13","20.17","20.47","SBY","6'00","L","2015","","","","pick224.com/images/37938_ryan-valentini2017.png"
"OHL","David Levin","42243/david-levin","F","2017","DY","66","0.3788","0.1818","0.5606","13","12","10","25","5","7","6","12","112","11.61","30","16.67","142","12.68","2.15","18","53","0.8030","67.57","48.65","","","","","","","1999-09-16","18.00","18.29","SBY","5'10","L","2017","","","","pick224.com/images/42243_david-levin2017.png"
"WHL","Jake Bean","39798/jake-bean","D","2017","DY+1","43","0.2558","0.3023","0.5581","3","8","9","11","5","8","9","13","","","","","","","0.00","","","","45.83","33.33","","","","","","","1998-06-09","19.27","19.56","CGY","6'01","L","2016","CAR (2016) - #13","CAR","CAR",""
"OHL","Akil Thomas","42591/akil-thomas","F","2017","DY-1","61","0.3934","0.1639","0.5573","17","7","6","24","4","6","8","10","112","15.18","33","12.12","145","14.48","2.38","21","48","0.7869","70.59","61.76","","","","","","","2000-01-02","17.70","18.00","NIAG","5'11","R","2018","LAK (2018) - #51","LAK","LAK","pick224.com/images/42591_akil-thomas2017.png"
"WHL","Trey Fix-Wolansky","41674/trey-fix-wolansky","F","2017","DY","70","0.3571","0.2000","0.5571","14","11","7","25","7","7","2","14","","","","","","","0.00","","","","64.10","53.85","","","","","","","1999-05-26","18.30","18.60","EDM","5'08","R","2017","CBJ (2018) - #204","CBJ","CBJ",""
"QMJHL","Joe Veleno","42658/joe-veleno","F","2017","DY-1","45","0.3333","0.2222","0.5555","7","8","7","15","5","5","7","10","79","8.86","18","27.78","107","12.15","2.38","13","40","0.8889","60.00","48.00","","","","","","","2000-01-13","17.67","17.97","SNB","6'01","L","2018","DET (2018) - #30","DET","DET","pick224.com/images/42658_joe-veleno2017.png"
"QMJHL","Pavel Koltygin","40998/pavel-koltygin","F","2017","DY","65","0.2769","0.2769","0.5538","11","7","5","18","11","7","6","18","98","11.22","31","35.48","135","16.30","2.08","22","47","0.7231","50.00","61.11","","","","","","","1999-02-17","18.58","18.87","DRU","6'00","L","2017","NSH (2017) - #176","NSH","","pick224.com/images/40998_pavel-koltygin2017.png"
"OHL","Conor Timmins","40299/conor-timmins","D","2017","DY","67","0.3731","0.1791","0.5522","3","22","18","25","4","8","5","12","84","3.57","54","7.41","141","4.96","2.10","7","61","0.9104","67.57","18.92","","","","","","","1998-09-18","18.99","19.29","SSM","6'01","R","2017","COL (2017) - #32","COL","COL","pick224.com/images/40299_conor-timmins2017.png"
"OHL","Jaden Lindo","34614/jaden-lindo","F","2017","DY+3","58","0.4310","0.1207","0.5517","14","11","2","25","6","1","0","7","93","15.05","32","18.75","127","16.54","2.19","21","35","0.6034","78.13","62.50","","","","","","","1996-01-11","21.68","21.97","SAR","6'02","R","2014","PIT (2014) - #173","PIT","","pick224.com/images/34614_jaden-lindo2017.png"
"OHL","Nathan Bastian","38538/nathan-bastian","F","2017","DY+1","58","0.4138","0.1379","0.5517","10","14","8","24","3","5","2","8","114","8.77","26","11.54","144","11.11","2.48","16","45","0.7759","75.00","40.63","","","","","","","1997-12-06","19.78","20.07","MISS","6'04","R","2016","NJD (2016) - #41","NJD","NJD","pick224.com/images/38538_nathan-bastian2017.png"
"OHL","Ethan Szypula","36790/ethan-szypula","F","2017","DY+2","64","0.3906","0.1563","0.5469","9","16","6","25","2","8","6","10","109","8.26","30","6.67","143","7.69","2.23","11","47","0.7344","71.43","31.43","","","","","","","1997-01-28","20.63","20.93","OS","5'11","R","2015","","","","pick224.com/images/36790_ethan-szypula2017.png"
"OHL","Jack Studnicka","41010/jack-studnicka","F","2017","DY","64","0.3438","0.2031","0.5469","11","11","10","22","5","8","4","13","110","10.00","35","14.29","152","11.84","2.38","18","52","0.8125","62.86","45.71","","","","","","","1999-02-18","18.58","18.87","OSH","6'01","R","2017","BOS (2017) - #53","BOS","BOS","pick224.com/images/41010_jack-studnicka2017.png"
"QMJHL","Daniel Del Paggio","36503/daniel-del-paggio","F","2017","DY+2","66","0.3939","0.1515","0.5454","12","14","7","26","3","7","7","10","69","17.39","8","37.50","80","18.75","1.21","15","51","0.7727","72.22","41.67","","","","","","","1996-12-03","20.78","21.08","SNB/GAT","5'09","L","2015","","","","pick224.com/images/36503_daniel-del-paggio2017.png"
"OHL","Brandon Saigeon","39838/brandon-saigeon","F","2017","DY+1","66","0.4242","0.1212","0.5454","14","14","8","28","6","2","4","8","130","10.77","28","21.43","160","13.13","2.42","21","49","0.7424","77.78","55.56","","","","","","","1998-06-14","19.25","19.55","HAM","6'02","L","2016","COL (2018) - #140","COL","COL","pick224.com/images/39838_brandon-saigeon2017.png"
"QMJHL","D'Artagnan Joly","41353/d-artagnan-joly","F","2017","DY","66","0.4242","0.1212","0.5454","11","17","7","28","3","5","3","8","122","9.02","32","9.38","160","10.00","2.42","16","48","0.7273","77.78","38.89","","","","","","","1999-04-07","18.44","18.73","BAC","6'03","R","2017","CGY (2017) - #171","CGY","","pick224.com/images/41353_d-artagnan-joly2017.png"
"QMJHL","Denis Mikhnin","41941/denis-mikhnin","F","2017","DY","59","0.4237","0.1186","0.5423","14","11","6","25","6","1","1","7","87","16.09","21","28.57","108","18.52","1.83","20","39","0.6610","78.13","62.50","","","","","","","1999-07-11","18.18","18.47","RIM","5'10","L","2017","","","","pick224.com/images/41941_denis-mikhnin2017.png"
"OHL","Mikhail Sergachev","39912/mikhail-sergachyov","D","2017","DY+1","50","0.5000","0.0400","0.5400","9","16","7","25","0","2","7","2","124","7.26","45","0.00","172","5.81","3.44","10","44","0.8800","92.59","33.33","","","","","","","1998-06-25","19.22","19.52","WSR","6'03","L","2016","MTL (2016) - #9","MTL","TBL","pick224.com/images/39912_mikhail-sergachyov2017.png"
"QMJHL","Samuel Dove-McFalls","37348/samuel-dove-mcfalls","F","2017","DY+2","65","0.4000","0.1385","0.5385","12","14","8","26","2","7","4","9","137","8.76","29","6.90","190","8.95","2.92","17","53","0.8154","74.29","40.00","","","","","","","1997-04-10","20.43","20.73","SNB","6'01","L","2015","PHI (2015) - #98","PHI","","pick224.com/images/37348_samuel-dove-mcfalls2017.png"
"OHL","Brady Gilmour","41428/brady-gilmour","F","2017","DY","65","0.4308","0.1077","0.5385","23","5","5","28","3","4","4","7","108","21.30","15","20.00","126","20.63","1.94","26","47","0.7231","80.00","74.29","","","","","","","1999-04-18","18.41","18.70","SAG","5'10","L","2017","DET (2017) - #193","DET","","pick224.com/images/41428_brady-gilmour2017.png"
"QMJHL","Samuel Bucek","40616/samuel-bucek","F","2017","DY","52","0.4038","0.1346","0.5384","11","10","3","21","1","6","1","7","70","15.71","10","10.00","82","14.63","1.58","12","32","0.6154","75.00","42.86","","","","","","","1998-12-19","18.74","19.03","SHA","6'02","R","2017","","","","pick224.com/images/40616_samuel-bucek2017.png"
"WHL","James Malm","41851/james-malm","F","2017","DY","69","0.3768","0.1594","0.5362","13","13","9","26","5","6","1","11","","","","","","","0.00","","","","70.27","48.65","","","","","","","1999-06-25","18.22","18.52","VAN","5'09","L","2017","","","",""
"QMJHL","Maxim Mizyurin","39279/maxim-mizyurin","F","2017","DY+1","58","0.3966","0.1379","0.5345","10","13","6","23","2","6","4","8","68","14.71","14","14.29","91","14.29","1.57","13","42","0.7241","74.19","38.71","","","","","","","1998-03-25","19.47","19.77","VDO","6'03","L","2016","","","","pick224.com/images/39279_maxim-mizyurin2017.png"
"QMJHL","Joel Teasdale","41158/joel-teasdale","F","2017","DY","60","0.4000","0.1333","0.5333","14","10","6","24","4","4","9","8","93","15.05","30","13.33","125","14.40","2.08","18","47","0.7833","75.00","56.25","","","","","","","1999-03-11","18.51","18.81","BLB","5'11","L","2017","","","MTL","pick224.com/images/41158_joel-teasdale2017.png"
"WHL","Jake Leschyshyn","41152/jake-leschyshyn","F","2017","DY","47","0.3404","0.1915","0.5319","10","6","4","16","5","4","4","9","","","","","","","0.00","","","","64.00","60.00","","","","","","","1999-03-10","18.51","18.81","REG","5'11","L","2017","VGK (2017) - #62","VGK","VGK",""
"QMJHL","Maxime Comtois","40703/max-comtois","F","2017","DY","64","0.4063","0.1250","0.5313","16","10","9","26","5","3","7","8","129","12.40","31","16.13","168","13.10","2.63","22","51","0.7969","76.47","61.76","","","","","","","1999-01-08","18.69","18.98","VIC","6'02","L","2017","ANA (2017) - #50","ANA","ANA","pick224.com/images/40703_max-comtois2017.png"
"WHL","Ty Ronning","38373/ty-ronning","F","2017","DY+1","68","0.5000","0.0294","0.5294","22","12","9","34","0","2","4","2","","","","","","","0.00","","","","94.44","61.11","","","","","","","1997-10-20","19.90","20.20","VAN","5'09","R","2016","NYR (2016) - #201","NYR","NYR",""
"WHL","Jordy Bellerive","41530/jordy-bellerive","F","2017","DY","70","0.3857","0.1429","0.5286","19","8","5","27","5","5","6","10","","","","","","","0.00","","","","72.97","64.86","","","","","","","1999-05-02","18.37","18.66","LET","5'10","L","2017","","","PIT",""
"QMJHL","Ivan Kozlov","41254/ivan-kozlov","F","2017","DY","53","0.3962","0.1321","0.5283","13","8","2","21","5","2","1","7","75","17.33","21","23.81","105","17.14","1.98","18","32","0.6038","75.00","64.29","","","","","","","1999-03-26","18.47","18.76","VDO","6'00","L","2017","","","","pick224.com/images/41254_ivan-kozlov2017.png"
"QMJHL","Marek Zachar","39815/marek-zachar","F","2017","DY+1","57","0.4386","0.0877","0.5263","14","11","8","25","2","3","3","5","138","10.14","28","7.14","175","10.29","3.07","18","43","0.7544","83.33","53.33","","","","","","","1998-06-11","19.26","19.56","SHE","5'09","L","2016","","","","pick224.com/images/39815_marek-zachar2017.png"
"OHL","Tye Felhaber","40109/tye-felhaber","F","2017","DY+1","48","0.4375","0.0833","0.5208","14","7","5","21","2","2","0","4","125","11.20","29","6.90","158","10.76","3.29","17","31","0.6458","84.00","64.00","","","","","","","1998-08-05","19.11","19.41","SAG/OTT","5'11","L","2016","","","DAL","pick224.com/images/40109_tye-felhaber2017.png"
"OHL","Kevin Spinozzi","35625/kevin-spinozzi","D","2017","DY+3","58","0.3966","0.1207","0.5173","9","14","7","23","4","3","3","7","94","9.57","36","11.11","136","9.56","2.34","13","41","0.7069","76.67","43.33","","","","","","","1996-05-23","21.31","21.61","SAR","6'02","L","2014","","","","pick224.com/images/35625_kevin-spinozzi2017.png"
"QMJHL","Alexis Pepin","35406/alexis-pepin","F","2017","DY+3","64","0.3125","0.2031","0.5156","11","9","13","20","12","1","4","13","132","8.33","37","32.43","175","13.71","2.73","24","51","0.7969","60.61","69.70","","","","","","","1996-04-24","21.39","21.69","VDO","6'03","R","2014","COL (2014) - #114","COL","","pick224.com/images/35406_alexis-pepin2017.png"
"QMJHL","Jake Smith","37893/jake-smith","F","2017","DY+2","66","0.2879","0.2273","0.5152","13","6","4","19","9","6","6","15","135","9.63","32","28.13","171","12.87","2.59","22","44","0.6667","55.88","64.71","","","","","","","1997-07-03","20.20","20.49","CHI/VDO","5'09","R","2015","","","","pick224.com/images/37893_jake-smith2017.png"
"OHL","Oliver Castleman","42236/oliver-castleman","F","2017","DY","66","0.4697","0.0455","0.5152","17","14","5","31","1","2","1","3","108","15.74","15","6.67","124","14.52","1.88","18","40","0.6061","91.18","52.94","","","","","","","1999-09-15","18.00","18.29","NIAG","5'10","L","2017","","","","pick224.com/images/42236_oliver-castleman2017.png"
"OHL","Kirill Maximov","41709/kirill-maximov","F","2017","DY","66","0.3636","0.1515","0.5151","12","12","3","24","9","1","1","10","119","10.08","40","22.50","160","13.13","2.42","21","38","0.5758","70.59","61.76","","","","","","","1999-06-01","18.29","18.58","SAG/NIAG","6'02","R","2017","EDM (2017) - #146","EDM","EDM","pick224.com/images/41709_kirill-maximov2017.png"
"OHL","Patrick White","34886/patrick-white","F","2017","DY+3","68","0.3971","0.1176","0.5147","16","11","8","27","6","2","5","8","118","13.56","37","16.22","166","13.25","2.44","22","49","0.7206","77.14","62.86","","","","","","","1996-02-13","21.59","21.88","OTT","5'11","L","2014","","","","pick224.com/images/34886_patrick-white2017.png"
"WHL","Thomas Foster","35191/thomas-foster","F","2017","DY+3","68","0.3824","0.1324","0.5147","15","11","5","26","5","4","5","9","","","","","","","0.00","","","","74.29","57.14","","","","","","","1996-03-28","21.46","21.76","VAN/MJ","6'00","L","2014","","","",""
"OHL","Matt Timms","39631/matt-timms","D","2017","DY+1","68","0.3529","0.1618","0.5147","9","15","10","24","2","9","17","11","72","12.50","53","3.77","129","8.53","1.90","11","63","0.9265","68.57","31.43","","","","","","","1998-05-12","19.34","19.64","PBO","5'10","L","2016","","","","pick224.com/images/39631_matt-timms2017.png"
"WHL","Brennan Menell","37661/brennan-menell","D","2017","DY+2","70","0.2714","0.2429","0.5143","5","14","12","19","3","14","10","17","","","","","","","0.00","","","","52.78","22.22","","","","","","","1997-05-24","20.31","20.60","LET","5'11","R","2015","","","MIN",""
"QMJHL","Guillaume Brisebois","37987/guillaume-brisebois","D","2017","DY+2","61","0.2131","0.2951","0.5082","4","9","12","13","6","12","4","18","100","4.00","21","28.57","126","7.94","2.07","10","47","0.7705","41.94","32.26","","","","","","","1997-07-21","20.15","20.44","CHA","6'03","L","2015","VAN (2015) - #66","VAN","VAN","pick224.com/images/37987_guillaume-brisebois2017.png"
"QMJHL","Mitchell Balmas","39229/mitchell-balmas","F","2017","DY+1","67","0.4776","0.0299","0.5075","21","11","10","32","0","2","7","2","157","13.38","23","0.00","185","11.35","2.76","21","51","0.7612","94.12","61.76","","","","","","","1998-03-19","19.49","19.78","CHA/GAT","6'00","L","2016","","","","pick224.com/images/39229_mitchell-balmas2017.png"
"OHL","Jared Steege","34572/jared-steege","F","2017","DY+3","50","0.3800","0.1200","0.5000","11","8","5","19","1","5","0","6","126","8.73","25","4.00","158","8.86","3.16","14","33","0.6600","76.00","48.00","","","","","","","1996-01-07","21.69","21.98","OTT","5'11","L","2014","","","","pick224.com/images/34572_jared-steege2017.png"
"OHL","Santino Centorame","35437/santino-centorame","D","2017","DY+3","68","0.2647","0.2353","0.5000","5","13","12","18","2","14","25","16","106","4.72","51","3.92","162","4.32","2.38","7","73","1.0735","52.94","20.59","","","","","","","1996-04-28","21.38","21.68","OS","5'11","R","2014","","","","pick224.com/images/35437_santino-centorame2017.png"
"WHL","Evan Weinger","37406/evan-weinger","F","2017","DY+2","62","0.4194","0.0806","0.5000","17","9","4","26","3","2","2","5","","","","","","","0.00","","","","83.87","64.52","","","","","","","1997-04-18","20.41","20.70","POR","6'01","R","2015","","","",""
"WHL","Carsen Twarynski","38500/carsen-twarynski","F","2017","DY+1","64","0.4219","0.0781","0.5000","13","14","5","27","2","3","2","5","","","","","","","0.00","","","","84.38","46.88","","","","","","","1997-11-24","19.81","20.10","CGY/KEL","6'02","L","2016","PHI (2016) - #82","PHI","PHI",""
"WHL","Matt Fonteyne","38522/matt-fonteyne","F","2017","DY+1","64","0.3594","0.1406","0.5000","13","10","9","23","6","3","2","9","","","","","","","0.00","","","","71.88","59.38","","","","","","","1997-11-30","19.79","20.08","EVT","5'10","L","2016","","","",""
"QMJHL","Jordan Maher","39156/jordan-maher","F","2017","DY+1","64","0.3281","0.1719","0.5000","13","8","8","21","6","5","5","11","87","14.94","26","23.08","116","16.38","1.81","19","45","0.7031","65.63","59.38","","","","","","","1998-03-11","19.51","19.81","BAT","5'11","R","2016","","","","pick224.com/images/39156_jordan-maher2017.png"
"QMJHL","Pascal Laberge","39383/pascal-laberge","F","2017","DY+1","46","0.3913","0.1087","0.5000","9","9","3","18","3","2","6","5","97","9.28","19","15.79","122","9.84","2.65","12","32","0.6957","78.26","52.17","","","","","","","1998-04-09","19.43","19.73","VIC","6'01","R","2016","PHI (2016) - #36","PHI","PHI","pick224.com/images/39383_pascal-laberge2017.png"
"WHL","Sami Moilanen","40806/sami-moilanen","F","2017","DY","70","0.4000","0.1000","0.5000","16","12","4","28","3","4","0","7","","","","","","","0.00","","","","80.00","54.29","","","","","","","1999-01-22","18.65","18.94","SEA","5'08","L","2017","","","",""
"OHL","Maxim Sushko","40943/maxim-sushko","F","2017","DY","54","0.3148","0.1852","0.5000","9","8","3","17","7","3","0","10","76","11.84","29","24.14","107","15.89","1.98","17","32","0.5926","62.96","59.26","","","","","","","1999-02-10","18.60","18.89","OS","6'00","R","2017","PHI (2017) - #107","PHI","PHI","pick224.com/images/40943_maxim-sushko2017.png"
"QMJHL","Shawn Boudrias","42232/shawn-boudrias","F","2017","DY","58","0.3793","0.1207","0.5000","13","9","3","22","4","3","1","7","99","13.13","24","16.67","128","13.28","2.21","17","33","0.5690","75.86","58.62","","","","","","","1999-09-14","18.00","18.30","CHA/GAT","6'04","R","2017","MIN (2018) - #179","MIN","MIN","pick224.com/images/42232_shawn-boudrias2017.png"
"WHL","Nolan Foote","44189/nolan-foote","F","2017","DY-2","52","0.2692","0.2308","0.5000","9","5","4","14","9","3","3","12","","","","","","","0.00","","","","53.85","69.23","","","","","","","2000-11-29","16.79","17.09","KEL","6'03","L","2019","TBL (2019) - #27","TBL","NJD",""
"WHL","Austin Glover","34638/austin-glover","F","2017","DY+3","69","0.3768","0.1159","0.4928","14","12","8","26","3","5","7","8","","","","","","","0.00","","","","76.47","50.00","","","","","","","1996-01-15","21.67","21.96","PA/RD","6'02","R","2014","","","",""
"WHL","Quinn Benjafield","38868/quinn-benjafield","F","2017","DY+1","69","0.3623","0.1304","0.4928","9","16","4","25","6","3","3","9","","","","","","","0.00","","","","73.53","44.12","","","","","","","1998-02-02","19.62","19.91","KAM","6'02","R","2016","","","",""
"OHL","Kyle Jenkins","35395/kyle-jenkins","D","2017","DY+3","67","0.2090","0.2836","0.4926","3","11","7","14","8","11","7","19","96","3.13","79","10.13","181","6.63","2.70","12","48","0.7164","42.42","33.33","","","","","","","1996-04-22","21.40","21.69","PBO","6'01","L","2014","CAR (2014) - #187","CAR","","pick224.com/images/35395_kyle-jenkins2017.png"
"OHL","Nic Hague","40579/nic-hague","D","2017","DY","65","0.2923","0.2000","0.4923","11","8","10","19","6","7","3","13","147","7.48","51","11.76","204","8.82","3.14","18","46","0.7077","59.38","53.13","","","","","","","1998-12-05","18.78","19.07","MISS","6'05","L","2017","VGK (2017) - #34","VGK","VGK","pick224.com/images/40579_nic-hague2017.png"
"WHL","Curtis Miske","36707/curtis-miske","F","2017","DY+2","61","0.3770","0.1148","0.4918","13","10","3","23","6","1","5","7","","","","","","","0.00","","","","76.67","63.33","","","","","","","1997-01-17","20.66","20.96","SPO/PA","6'03","L","2015","","","",""
"OHL","Julius Nattinen","36698/julius-nattinen","F","2017","DY+2","51","0.3137","0.1765","0.4902","7","9","7","16","4","5","3","9","98","7.14","22","18.18","123","10.57","2.41","13","38","0.7451","64.00","44.00","","","","","","","1997-01-14","20.67","20.96","WSR","6'02","L","2015","ANA (2015) - #59","ANA","","pick224.com/images/36698_julius-nattinen2017.png"
"WHL","Noah Juulsen","37289/noah-juulsen","D","2017","DY+2","49","0.3061","0.1837","0.4898","9","6","4","15","2","7","2","9","","","","","","","0.00","","","","62.50","45.83","","","","","","","1997-04-02","20.45","20.75","EVT","6'03","R","2015","MTL (2015) - #26","MTL","MTL",""
"WHL","Clayton Kirichenko","35011/clayton-kirichenko","D","2017","DY+3","72","0.2778","0.2083","0.4861","10","10","15","20","2","13","8","15","","","","","","","0.00","","","","57.14","34.29","","","","","","","1996-02-28","21.55","21.84","MH","6'01","R","2014","","","",""
"QMJHL","Nicolas Guay","41820/nicolas-guay","F","2017","DY","35","0.3143","0.1714","0.4857","6","5","4","11","4","2","2","6","76","7.89","21","19.05","103","9.71","2.94","10","23","0.6571","64.71","58.82","","","","","","","1999-06-18","18.24","18.54","DRU","6'00","R","2017","","","","pick224.com/images/41820_nicolas-guay2017.png"
"QMJHL","Vincent Deslauriers","36429/vincent-deslauriers","F","2017","DY+2","68","0.3529","0.1324","0.4853","15","9","5","24","6","3","3","9","161","9.32","27","22.22","201","11.44","2.96","23","45","0.6618","72.73","63.64","","","","","","","1996-11-11","20.84","21.14","BAC","5'09","R","2015","","","","pick224.com/images/36429_vincent-deslauriers2017.png"
"QMJHL","Connor Bramwell","38195/connor-bramwell","F","2017","DY+2","68","0.3971","0.0882","0.4853","20","7","8","27","2","4","2","6","86","23.26","9","22.22","102","21.57","1.50","22","44","0.6471","81.82","66.67","","","","","","","1997-09-04","20.03","20.33","BLB","5'11","L","2015","","","","pick224.com/images/38195_connor-bramwell2017.png"
"WHL","Kody McDonald","39370/kody-mcdonald","F","2017","DY+1","68","0.4118","0.0735","0.4853","11","17","10","28","5","0","3","5","","","","","","","0.00","","","","84.85","48.48","","","","","","","1998-04-07","19.44","19.73","PG","6'01","R","2016","","","",""
"QMJHL","Jordan Ty Fournier","37301/jordan-ty-fournier","F","2017","DY+2","66","0.4394","0.0455","0.4849","16","13","5","29","2","1","2","3","146","10.96","28","7.14","180","10.00","2.73","18","39","0.5909","90.63","56.25","","","","","","","1997-04-04","20.45","20.74","CAP","6'02","R","2015","","","","pick224.com/images/37301_jordan-ty-fournier2017.png"
"QMJHL","Simon Chevrier","37627/simon-chevrier","F","2017","DY+2","64","0.3281","0.1563","0.4844","8","13","8","21","6","4","4","10","115","6.96","17","35.29","139","12.23","2.17","17","46","0.7188","67.74","45.16","","","","","","","1997-05-19","20.32","20.62","BAC","5'09","L","2015","","","","pick224.com/images/37627_simon-chevrier2017.png"
"QMJHL","Olivier LeBlanc","34921/olivier-leblanc","D","2017","DY+3","58","0.2759","0.2069","0.4828","6","10","3","16","3","9","11","12","94","6.38","40","7.50","143","6.99","2.47","10","43","0.7414","57.14","32.14","","","","","","","1996-02-17","21.58","21.87","CAP","5'11","L","2014","CBJ (2014) - #197","CBJ","","pick224.com/images/34921_olivier-leblanc2017.png"
"OHL","Marian Studenic","40460/marian-studenic","F","2017","DY","58","0.4138","0.0690","0.4828","15","9","1","24","3","1","1","4","111","13.51","17","17.65","128","14.06","2.21","18","30","0.5172","85.71","64.29","","","","","","","1998-10-28","18.88","19.18","HAM","6'00","L","2017","NJD (2017) - #143","NJD","NJD","pick224.com/images/40460_marian-studenic2017.png"
"QMJHL","Jonathan Bourcier","36450/jonathan-bourcier","F","2017","DY+2","29","0.3103","0.1724","0.4827","4","5","2","9","2","3","0","5","45","8.89","10","20.00","55","10.91","1.90","6","16","0.5517","64.29","42.86","","","","","","","1996-11-17","20.83","21.12","BAT/QUE","5'08","L","2015","","","","pick224.com/images/36450_jonathan-bourcier2017.png"
"OHL","James McEwan","37152/james-mcewan","F","2017","DY+2","58","0.3448","0.1379","0.4827","14","6","7","20","2","6","1","8","153","9.15","31","6.45","197","9.64","3.40","19","39","0.6724","71.43","57.14","","","","","","","1997-03-15","20.50","20.79","GUE","5'11","L","2015","","","","pick224.com/images/37152_james-mcewan2017.png"
"OHL","Joe Manchurek","36063/joe-manchurek","F","2017","DY+3","48","0.4375","0.0417","0.4792","12","9","3","21","1","1","1","2","92","13.04","19","5.26","120","12.50","2.50","15","29","0.6042","91.30","56.52","","","","","","","1996-08-10","21.10","21.39","OSH","6'02","L","2014","","","","pick224.com/images/36063_joe-manchurek2017.png"
"WHL","Aaron Irving","35035/aaron-irving","D","2017","DY+3","71","0.3239","0.1549","0.4789","13","10","9","23","3","8","8","11","","","","","","","0.00","","","","67.65","47.06","","","","","","","1996-03-03","21.53","21.83","EDM/EVT","6'01","R","2014","NSH (2014) - #162","NSH","",""
"WHL","Tanner Jeannot","37689/tanner-jeannot","F","2017","DY+2","71","0.4507","0.0282","0.4789","16","16","13","32","1","1","1","2","","","","","","","0.00","","","","94.12","50.00","","","","","","","1997-05-29","20.29","20.59","MJ","6'03","L","2015","","","NSH",""
"WHL","Jake Kryski","39136/jake-kryski","F","2017","DY+1","71","0.3662","0.1127","0.4789","15","11","7","26","5","3","1","8","","","","","","","0.00","","","","76.47","58.82","","","","","","","1998-03-08","19.52","19.81","KEL/CGY","6'00","L","2016","","","",""
"OHL","Mitchell Vande Sompel","36911/mitchell-vande-sompel","D","2017","DY+2","67","0.2687","0.2090","0.4777","13","5","7","18","7","7","13","14","92","14.13","69","10.14","165","12.12","2.46","20","53","0.7910","56.25","62.50","","","","","","","1997-02-11","20.59","20.89","OSH/LDN","5'10","L","2015","NYI (2015) - #82","NYI","NYI","pick224.com/images/36911_mitchell-vande-sompel2017.png"
"OHL","Medric Mercier","36349/medric-mercier","D","2017","DY+2","67","0.2388","0.2388","0.4776","8","8","9","16","14","2","11","16","93","8.60","88","15.91","186","11.83","2.78","22","52","0.7761","50.00","68.75","","","","","","","1996-10-17","20.91","21.21","SSM/OSH","6'03","L","2015","","","","pick224.com/images/36349_medric-mercier2017.png"
"OHL","Troy Lajeunesse","37635/troy-lajeunesse","F","2017","DY+2","65","0.3846","0.0923","0.4769","14","11","8","25","4","2","1","6","107","13.08","20","20.00","135","13.33","2.08","18","40","0.6154","80.65","58.06","","","","","","","1997-05-20","20.32","20.61","SAR","5'09","L","2015","","","","pick224.com/images/37635_troy-lajeunesse2017.png"
"QMJHL","Julien Tessier","39330/julien-tessier","F","2017","DY+1","38","0.3684","0.1053","0.4737","7","7","4","14","2","2","2","4","46","15.22","17","11.76","67","13.43","1.76","9","25","0.6579","77.78","50.00","","","","","","","1998-04-01","19.46","19.75","CHI/MON","6'00","L","2016","","","","pick224.com/images/39330_julien-tessier2017.png"
"OHL","Mathieu Henderson","34576/mathieu-henderson","D","2017","DY+3","68","0.2794","0.1912","0.4706","8","11","13","19","2","11","9","13","88","9.09","49","4.08","141","7.09","2.07","10","54","0.7941","59.38","31.25","","","","","","","1996-01-07","21.69","21.98","FLNT","6'00","L","2014","","","","pick224.com/images/34576_mathieu-henderson2017.png"
"QMJHL","Bradley Lalonde","38040/bradley-lalonde","D","2017","DY+2","49","0.2449","0.2245","0.4694","4","8","2","12","7","4","6","11","95","4.21","29","24.14","131","8.40","2.67","11","31","0.6327","52.17","47.83","","","","","","","1997-08-01","20.12","20.42","VIC","6'01","R","2015","","","","pick224.com/images/38040_bradley-lalonde2017.png"
"OHL","Zach Magwood","39484/zach-magwood","F","2017","DY+1","64","0.3906","0.0781","0.4687","15","10","5","25","2","3","0","5","108","13.89","5","40.00","126","15.08","1.97","19","37","0.5781","83.33","56.67","","","","","","","1998-04-22","19.40","19.69","BAR","5'10","R","2016","","","NSH","pick224.com/images/39484_zach-magwood2017.png"
"QMJHL","Cavan Fitzgerald","36132/cavan-fitzgerald","D","2017","DY+3","47","0.2340","0.2340","0.4680","6","5","7","11","9","2","11","11","107","5.61","42","21.43","151","9.93","3.21","15","40","0.8511","50.00","68.18","","","","","","","1996-08-23","21.06","21.36","SHA","6'00","L","2014","","","","pick224.com/images/36132_cavan-fitzgerald2017.png"
